ItemID,Frequency
N2994,1481
N7242,1480
N58848-0,1480
N64482,1478
N41881-1,1478
N55805,1477
N65039,1475
N37019-0,1475
N57385-0,1475
N36741-0,1475
N29840-0,1474
N47175,1474
N19293,1473
N42470,1472
N685,1472
N20240-0,1470
N28123,1470
N14414,1470
N13927,1469
N27789-0,1468
N57726,1468
N41376,1468
N51764-0,1467
N11856-0,1467
N55322-0,1467
N55951,1465
N15020-0,1464
N53948,1463
N61320-0,1463
N29133-0,1463
N11940-0,1461
N39269-0,1460
N25114,1460
N16560,1459
N3940,1459
N5445,1459
N23431,1459
N61811-0,1458
N1864,1457
N6664-0,1454
N45550-0,1453
N30344,1452
N38330,1451
N18275,1450
N52694-0,1450
N22816-0,1449
N11869-0,1447
N46810-0,1447
N31882,1445
N44145-0,1445
N64819,1445
N26081-0,1445
N16043,1443
N37870-0,1442
N32742,1441
N57528,1440
N14522-0,1438
N13797,1438
N58801,1438
N51489-0,1438
N57962-0,1437
N53886-0,1437
N9721,1436
N49647,1436
N12109-0,1435
N27235,1434
N27515-0,1434
N44018,1434
N3909,1433
N2511,1433
N53431-0,1432
N35458,1432
N49387,1432
N47069,1431
N14400-0,1429
N501,1429
N17087-0,1428
N52662-0,1428
N49289,1428
N8073,1426
N11087-0,1425
N14340,1423
N28992,1423
N47954,1422
N12098,1422
N10840-0,1421
N48707-0,1420
N17102,1420
N61267,1419
N36271,1417
N47458,1416
N25811-0,1415
N60383,1414
N23901,1414
N57399,1414
N20770-0,1412
N17933,1412
N23174-0,1411
N26265,1411
N58171-0,1411
N54868-0,1411
N61648-0,1411
N12731-0,1410
N16314-0,1409
N36751,1408
N26319,1408
N42144-0,1407
N3064-0,1407
N55051,1406
N42977-1,1406
N45491,1406
N20281-0,1404
N20057,1404
N7818,1403
N14408-0,1402
N17968,1402
N21336,1400
N44616-0,1398
N5688-0,1397
N14006,1395
N62358-0,1394
N62208-0,1394
N23689,1391
N38080-0,1391
N29395,1390
N706-0,1390
N17387,1390
N34172,1389
N25885,1388
N56548-0,1388
N10746-0,1387
N18587,1387
N28934-0,1387
N32387-0,1386
N35272-0,1385
N30681,1384
N4034-0,1383
N61070,1382
N7499,1380
N64095-0,1380
N38909,1380
N46990,1379
N55976-0,1378
N64397-0,1378
N21164,1377
N19716,1377
N58744,1377
N49777-0,1377
N51111,1376
N37729,1376
N39471-0,1375
N62009,1374
N56486,1373
N48497,1372
N55631-0,1368
N57342-0,1368
N3418-0,1366
N53012-0,1366
N6868,1365
N28735-0,1365
N49229,1365
N14724,1365
N381,1363
N19773,1362
N17389-0,1362
N20483,1362
N57551,1362
N57955,1362
N56778,1361
N55411-0,1361
N10272-0,1361
N2937,1360
N9158-0,1360
N27759,1360
N19075-0,1359
N46972-0,1359
N21970,1359
N53526,1358
N11512,1356
N40467,1356
N23391-0,1356
N57801,1355
N59143,1355
N47245-0,1354
N63332,1353
N29361,1352
N38337-0,1352
N35452,1352
N11177,1352
N9899,1352
N16922,1352
N64555,1351
N5516-0,1351
N555-0,1351
N22221-0,1350
N50406-0,1350
N12844,1350
N55576,1348
N209-0,1348
N17106-0,1345
N40380-0,1344
N52589,1343
N24724,1342
N46082,1339
N4572,1339
N46229,1339
N58301-0,1339
N53074,1336
N60895,1336
N19741,1335
N41651,1334
N849-0,1333
N29490-0,1332
N60671,1330
N46911,1329
N19429,1329
N14056-0,1327
N1774-0,1324
N42028-0,1324
N21479-0,1324
N30708,1322
N50004-0,1322
N62599-0,1322
N50138-0,1321
N2046-0,1321
N25324-0,1320
N12003,1319
N31395-0,1319
N57319-0,1319
N5831,1318
N37908-0,1318
N51506-0,1318
N17799,1317
N44737-0,1317
N41380-0,1316
N35958-0,1316
N58710-0,1315
N41197,1315
N2231,1314
N62003-0,1314
N20015-0,1313
N21840-0,1313
N29522,1311
N3501,1310
N29026,1309
N62762-0,1308
N61397-0,1308
N20997,1308
N8845,1308
N10575,1306
N5288-0,1306
N30612,1305
N2186,1304
N8143,1304
N28926,1303
N11727,1303
N31193,1302
N56109,1302
N64503,1302
N50372,1300
N48572-0,1299
N55897,1299
N57456-0,1297
N24457-0,1296
N51587-0,1296
N40839-1,1296
N34649,1296
N15269-0,1295
N43295,1294
N30188,1293
N54571,1293
N32555,1292
N49262,1292
N21611-0,1291
N53016,1288
N1730,1288
N5791-0,1287
N30429,1285
N7376,1284
N43373-0,1284
N53907-0,1284
N24492,1282
N18693,1282
N54291-0,1280
N44310,1279
N453-0,1279
N6506,1278
N9187-0,1278
N60206,1277
N54003-0,1277
N39577,1276
N25949-0,1275
N26159-0,1275
N24002,1275
N38808-0,1273
N54496,1273
N37332-0,1271
N33425-0,1269
N59653-0,1269
N34612-0,1269
N1445,1268
N30822,1267
N15634,1267
N17099,1266
N33548,1266
N28467,1266
N60046,1266
N40254,1266
N13005-0,1264
N62366-0,1263
N47748-0,1262
N51818,1261
N50454,1259
N363,1259
N56403,1258
N43202-0,1258
N32705,1257
N26580,1257
N39074,1255
N4162-0,1254
N60932-0,1253
N32748,1253
N2606,1253
N13480,1252
N12889,1252
N23864,1250
N34087,1249
N46473,1247
N54300,1247
N43807,1247
N25212-0,1246
N28678,1246
N50069,1245
N27583-0,1245
N46466-0,1244
N47576-0,1244
N26136,1243
N55148,1242
N27349-0,1242
N52409-0,1241
N45445-0,1240
N45020,1239
N12325-0,1239
N25905,1237
N6484,1236
N25532,1233
N56199,1233
N56596,1233
N38999-0,1232
N18760,1232
N63656,1230
N16239,1230
N34915-0,1230
N4807-0,1229
N56694,1229
N49123-0,1227
N14629,1227
N47966,1227
N47127,1227
N33623-0,1226
N3560,1224
N250,1222
N44399-0,1222
N52600-0,1221
N4255,1221
N59462-0,1220
N30473-0,1220
N49699,1219
N53538,1218
N47602-0,1218
N34436-0,1217
N46826,1216
N34105,1215
N23556-0,1215
N33358,1214
N30303,1212
N39677,1211
N23196,1210
N50513,1210
N28856,1209
N58549-0,1208
N52557-0,1208
N53031-0,1208
N13753,1208
N43353,1207
N23009,1207
N36934,1205
N50752,1205
N41533-0,1205
N35671-0,1204
N30814-0,1204
N63276,1204
N48340-0,1203
N41569-0,1203
N6419,1203
N614-0,1202
N20290,1202
N57943-0,1202
N18378,1202
N5290,1201
N14801,1201
N49792,1199
N6974,1199
N49157-0,1198
N43500-0,1198
N17498,1198
N58871,1197
N55599,1195
N60231-0,1195
N19494,1194
N6767,1192
N23749-0,1192
N58722,1192
N31948-0,1192
N49903,1192
N40387-0,1191
N4642-1,1189
N19001,1188
N58006,1187
N61210,1187
N55449,1187
N61962-0,1186
N40071-0,1185
N10629,1185
N27922,1185
N33689-0,1184
N51574,1182
N56300-0,1182
N29065-0,1182
N29757,1180
N8855-0,1180
N2787-0,1180
N18377-0,1179
N3232-0,1178
N10679,1178
N29822-0,1177
N27497-0,1177
N20798,1176
N32203,1176
N6622,1176
N9897,1174
N3304-0,1174
N50126,1174
N41113-0,1174
N5104,1174
N40171,1173
N28702,1173
N56573-0,1173
N63685-0,1172
N4241-0,1171
N51385,1171
N38023-0,1171
N49400,1169
N56214-1,1168
N5579,1168
N43195,1168
N6816-0,1167
N29929,1166
N50748,1165
N33454,1165
N14531-0,1165
N31739,1164
N27314-0,1164
N23864-0,1164
N4815-0,1163
N49134,1162
N18403-0,1161
N3433,1160
N28213,1159
N49030-0,1158
N14191,1158
N61005,1158
N24148,1156
N41139,1155
N53436,1155
N49018,1154
N62620,1154
N52411,1154
N26727,1154
N60303,1153
N26626-0,1153
N16016,1152
N42330,1152
N39376,1152
N14522,1152
N7898,1152
N18321,1151
N8277,1150
N18777,1150
N52303,1149
N45456-0,1148
N54397-0,1148
N32798-0,1147
N4536,1147
N16965,1146
N30725-0,1144
N3086,1144
N30924,1144
N37120,1143
N3589-0,1143
N42394,1142
N45442-0,1140
N20824,1140
N26262-1,1139
N41020-1,1139
N24171-0,1138
N16328-0,1137
N52995,1136
N36453,1136
N7821-1,1134
N27588,1133
N1966,1133
N26607-0,1131
N63709,1131
N20525,1130
N61407-0,1130
N28385-0,1130
N10602-0,1129
N60033,1128
N24187,1127
N64945-0,1127
N44146-0,1127
N51896-0,1125
N19079,1125
N32208,1124
N14102,1123
N350-0,1122
N40300-0,1122
N6884,1122
N56775,1122
N51569,1122
N53615-0,1121
N34930-0,1121
N10674-0,1121
N26944-0,1121
N41285-0,1120
N25088-0,1120
N23249,1120
N4080-0,1120
N61997,1120
N26272,1119
N33683,1119
N42397-0,1119
N36837-0,1119
N27961-0,1118
N52122-1,1118
N24509-0,1117
N55497,1117
N32207-0,1116
N50058-0,1116
N58860,1115
N18340-0,1115
N48476-0,1115
N2078,1115
N49491-0,1114
N6778,1114
N62838-0,1113
N44742-0,1113
N62429,1113
N23060-0,1112
N41979-0,1112
N37348-0,1112
N7812,1112
N12537-0,1112
N47151-0,1111
N21036-0,1111
N46736-0,1109
N24471,1109
N12608,1109
N8519,1108
N6929-0,1106
N16199,1106
N51741,1105
N6285,1104
N1746,1104
N834-0,1104
N9533,1104
N41449,1103
N49180-1,1103
N48284,1102
N732,1102
N11851,1102
N31406-0,1101
N55950-0,1101
N38332,1101
N42025,1101
N58271-0,1100
N26639-0,1100
N19709,1099
N29964-0,1099
N59673-1,1099
N23949,1099
N50575-0,1098
N47407,1098
N23401,1097
N42435,1097
N6268-0,1096
N40539-0,1096
N54489-1,1096
N26702-0,1095
N15771,1095
N60585-0,1095
N23429-0,1094
N61313,1094
N3517-0,1093
N17419-0,1093
N62959,1092
N48615,1092
N65236-0,1092
N61822,1092
N35793,1090
N23824-0,1090
N54287-0,1090
N8485,1087
N10642-0,1087
N38390,1086
N51255-0,1085
N55312,1085
N29003-0,1085
N49704-0,1084
N30448,1084
N3179-0,1084
N47020-1,1084
N23134-0,1084
N40070,1083
N32890-0,1083
N33123-0,1083
N63823,1082
N35369,1080
N21297-0,1080
N32978,1080
N24346,1080
N10551-0,1079
N61885-0,1079
N57132-0,1078
N56399,1076
N7470-0,1075
N28983-0,1075
N53422,1075
N36532-0,1074
N28115,1073
N32069,1073
N39810-0,1073
N37497-0,1073
N25406-0,1070
N13131-0,1069
N10998,1069
N46666-0,1068
N6953-0,1068
N21020,1066
N14440-0,1066
N11116,1065
N1637,1065
N52502-0,1065
N40772,1065
N61704,1064
N55055,1063
N1345,1063
N35260,1062
N37384-0,1062
N29298-0,1062
N18109,1062
N14689,1061
N40342-0,1061
N51975-0,1061
N51797-0,1060
N32039,1060
N18978-0,1059
N48325,1059
N13427,1058
N26091-0,1057
N57971,1057
N38659,1056
N3737-0,1056
N47765,1056
N19647-0,1055
N51992,1054
N30290-0,1054
N22614,1053
N36675-0,1053
N14302,1053
N9554,1053
N46151,1052
N48124,1052
N19099-0,1052
N53880,1050
N8913-0,1049
N11484,1049
N8907-0,1048
N15122,1048
N10123-0,1048
N39498,1048
N37377,1047
N13933,1047
N27951,1047
N52474-0,1046
N45561,1046
N5791,1046
N22129,1045
N12859,1045
N26009,1044
N15655,1044
N35776-0,1044
N33885-1,1043
N61952-0,1043
N7943,1043
N356,1042
N2562-0,1042
N8170-0,1041
N22978-0,1041
N45395,1039
N17357-0,1039
N27525-0,1039
N42986,1038
N55582,1038
N40508,1038
N40526,1037
N39446-0,1035
N60938,1035
N14218,1035
N60826-0,1035
N50299,1033
N49048,1033
N22371-0,1032
N59742,1031
N548,1029
N31630-0,1028
N25953-0,1028
N3471,1027
N54005,1027
N17990,1026
N25761,1026
N28204-0,1025
N12384,1025
N19152,1024
N11348,1024
N45523-1,1023
N14952,1023
N55024,1023
N45173-0,1023
N13304,1023
N49944,1023
N42266-0,1022
N52752-0,1022
N55064,1022
N64727,1021
N8656-0,1020
N60170,1020
N26918-0,1019
N19434,1019
N41651-0,1018
N28550,1018
N61103,1017
N6916-0,1017
N59754,1016
N36424-0,1015
N16380-0,1014
N26760,1012
N33985-0,1012
N10386-0,1012
N1127,1011
N18862-0,1011
N29155-0,1011
N43189,1011
N25258,1008
N38963,1008
N4830,1008
N46966,1007
N25049-0,1007
N45964-0,1007
N4166,1006
N52683-0,1006
N37378,1005
N25739,1005
N49240-0,1005
N8855,1005
N4690,1004
N43595,1004
N61497-0,1004
N46597,1004
N62738,1004
N12330-0,1003
N8349-0,1003
N56446,1002
N54038-0,1002
N62846,1001
N58601,999
N38629,999
N37774-0,999
N40977,998
N31927,997
N41840,997
N62209,997
N3045,996
N47090,996
N54101,996
N53848-0,996
N49487-0,995
N1705-0,994
N4922,994
N29544,994
N5886,993
N30836-0,993
N60698,992
N3792-0,992
N5695-0,992
N9104-0,991
N53111-0,991
N20602-0,991
N29854-0,991
N54834,990
N357-0,990
N30802,990
N29952-0,990
N58283,989
N49223,988
N20530,988
N28046-0,987
N11885,987
N29517-0,986
N10818,986
N47453-0,986
N29017-0,986
N38939,985
N27464,985
N22558,985
N36086,985
N13689,984
N48920-0,984
N17953,983
N31165,983
N16812,982
N22471,982
N5043-0,980
N15803-0,980
N46259,979
N16344-0,977
N7535,977
N21265,977
N33144-0,976
N1322,975
N32585,975
N26278-0,975
N48064-0,974
N30748,974
N57226-0,973
N42285-0,972
N63003,972
N40545,972
N45366-0,972
N5587-0,971
N4615-0,971
N6471-0,971
N57485,970
N6051-0,969
N36707-0,968
N45543-0,968
N39979,968
N8045-0,967
N43635,967
N44423,966
N28818,966
N22646,966
N52312-0,965
N8260-0,965
N5310,964
N6695,963
N18503,963
N63034,962
N13935,961
N24593,961
N31906,961
N22617-0,960
N21429,960
N27258-0,960
N9003,959
N32755,959
N9165,959
N12761,958
N59186-0,958
N46779-0,958
N55829,958
N9639-0,958
N44694-0,956
N195-0,955
N28144,955
N5325,955
N9617-0,954
N19770-0,954
N57768,953
N58155-0,952
N5597-0,952
N63049,951
N11249,949
N46357,948
N20259,946
N2886-0,945
N61490,945
N61181,945
N36931-0,945
N14947,944
N13730-0,944
N14586,943
N46301,942
N29249,942
N13153,942
N4975-0,941
N11301-0,941
N54422,940
N5521,940
N44966-0,940
N38876,940
N57109,939
N54453,938
N4148-0,938
N24689,938
N31225,938
N6102,938
N12589-0,938
N56355-0,938
N56086,937
N714,937
N57789,936
N14170-0,936
N46258-0,935
N13669,935
N56877,935
N42992,934
N6866-0,934
N53008-0,934
N4598-0,933
N47847,933
N58140-0,933
N17732,933
N28585-0,933
N12576,929
N17168-0,928
N5001-0,927
N43179-0,927
N11323,926
N51006-0,926
N44942,926
N50691-0,925
N61708,925
N10061-0,924
N50135-0,924
N57888,924
N3309,924
N5102,923
N17355-0,923
N49436,923
N29839-0,922
N64387,922
N59763,921
N54449,921
N17279,920
N63054,920
N16659-0,919
N64816-0,919
N5827-0,919
N43725,919
N19982,918
N28888-0,918
N20953,917
N40997,917
N63469,917
N15117-0,916
N64983,916
N58332,916
N18151-0,915
N6007,914
N48829,913
N62746,913
N36050-0,913
N53879,913
N2878-0,912
N59026,912
N18685-0,911
N1581,910
N15288,908
N32829-0,908
N25889,907
N57716-0,905
N3087-0,905
N28803,904
N40602-0,904
N31896,903
N13762,903
N52446-0,903
N43143-0,903
N10969-0,903
N60577-0,902
N47768,902
N54377,901
N24104-0,901
N6458-0,901
N46655,901
N54381-0,901
N57311-0,901
N60543,901
N14512,901
N32031-0,901
N19867-0,900
N45909,900
N36759,900
N51566,900
N28091-0,899
N13403-0,897
N40381-0,897
N17878,896
N22734,896
N10799,896
N11068,896
N47348,895
N32005-0,895
N61608-0,894
N3908,894
N33742,893
N63842,893
N24075,893
N34520-0,893
N10353,893
N1767-0,892
N58936,892
N51667,892
N39900,892
N27714,892
N63582,891
N40376,891
N14285-0,891
N15023,891
N32874,891
N19776-0,890
N54232-0,890
N38197,889
N53630-0,889
N16770,888
N25138-0,888
N62801,886
N64395,886
N21396,885
N1046-0,885
N60622,885
N33154,884
N37708,884
N21571-0,884
N59822,884
N18059-0,884
N32098,883
N4912,883
N40817,883
N3122,883
N4893,882
N33532,881
N19661-1,881
N51136,880
N27540-0,880
N12714-0,879
N61022-1,879
N45462-0,879
N24365,879
N23414-1,878
N41555-0,878
N38961,878
N3465-0,878
N41777,878
N14374,877
N2871-0,876
N3431-0,876
N15160-0,876
N34400-0,875
N64049,875
N36086-0,875
N55266,874
N47791,874
N44540-0,874
N5486,873
N5163,873
N46567-0,873
N18103-0,872
N4696,872
N8082,872
N49354-0,872
N26714,872
N23979,871
N37304,871
N17865-0,870
N53428,870
N63123,869
N48937-0,869
N20613,869
N24538,868
N28419,868
N1480-0,868
N12850-0,867
N3392-0,867
N37781-0,866
N42267,866
N57537,866
N1604-0,865
N42946,865
N51763-0,865
N36811,864
N36788,864
N1034-1,864
N38367,864
N22397,863
N3339-0,863
N18881,863
N47170,862
N28053,862
N31457,862
N42691,862
N20607,861
N16138-0,861
N24985-0,861
N54161-0,861
N24550-0,860
N13263-0,860
N54792-0,860
N26500,860
N51478-0,860
N46844,859
N37159,859
N37814-0,859
N9441,859
N6734,858
N58030-0,857
N27529,856
N55065-0,856
N5960,856
N32402,856
N8170,855
N58771,855
N63436,855
N34152,854
N11291,854
N27966-0,853
N36488,853
N4485-0,853
N32759-0,853
N29196-0,853
N43903,852
N26514-0,852
N27473-0,852
N2142,852
N52121,852
N8952,851
N38783,849
N366-0,848
N34977-0,848
N39267-0,848
N31688,848
N51821,848
N20567-0,847
N63342-0,847
N11784-0,847
N20216,846
N28691,846
N60360,846
N13995,846
N13471-0,846
N35218,846
N38311,845
N14607,845
N7364,845
N34185-1,844
N57026,844
N51634-0,844
N18947-0,843
N24759-0,843
N54497,843
N63554,842
N59170-0,842
N34580-0,842
N6113-0,841
N26376,841
N29948,841
N22690-0,841
N33203-0,841
N13912,840
N29898,840
N54321-0,840
N53296-0,839
N62633-0,839
N31147-0,839
N21895,839
N15784-0,839
N7062,838
N13180,838
N28668-0,838
N27638-0,838
N26233-0,838
N58475,838
N22479,838
N43846,837
N28684-0,837
N54581,836
N58224,836
N24827,836
N62545,836
N30190,835
N33704,835
N8422,835
N24073,835
N42614-0,835
N54959,835
N36442-0,835
N20145,835
N32747,835
N13539,834
N9155,833
N62805-0,833
N41460,832
N29254-0,832
N53373-0,832
N49103,831
N56777-0,831
N10527,830
N21377-0,829
N28624,829
N27601-0,829
N15194,829
N30450,829
N43528-0,829
N56061-0,828
N976-0,828
N53636,828
N35554,828
N43019,827
N56175,827
N11929-0,825
N16915-0,824
N62590,824
N39813,824
N5012,824
N14029-1,824
N31402,824
N5560,824
N13698-0,824
N57571,823
N65123,822
N4985,822
N7112-0,821
N32806-0,820
N6767-0,820
N47061-1,820
N25351,820
N7563,820
N50675-1,819
N47993,819
N37190-0,818
N7649,818
N20356-0,818
N12379-0,817
N47873,817
N40326-0,816
N50333,816
N64836,816
N23718,815
N20977-0,815
N33373,815
N61233-1,814
N30215-0,813
N24778,813
N22745,813
N36251-0,813
N33170,813
N53100,812
N50020,812
N20342,812
N6087,812
N38580,811
N58391,811
N40517,810
N9215-0,810
N20886,810
N42415,810
N4917,810
N58166-0,809
N64721-0,809
N35486-0,809
N3821-0,809
N28357-0,808
N64775,808
N44453-0,808
N54348-0,807
N20413,807
N36273-0,807
N36725-0,807
N305-0,807
N59508-0,807
N962,806
N14150,806
N14908,806
N35062-0,805
N29679-0,805
N11405,805
N22466,804
N24455-0,804
N61274-0,804
N59289,804
N60209,804
N11917,803
N43843,803
N31883,803
N21215,803
N2533,803
N29924,802
N6056,802
N62285,801
N39637-0,801
N47235-0,801
N38747,801
N2705,800
N5106,800
N6207-0,800
N46186-0,799
N38496-0,798
N23520,798
N63726,798
N3388,798
N30151-0,798
N17955,797
N25160-0,796
N62290,796
N60300,795
N49481,795
N31869-0,794
N47889,794
N48031,793
N37720,793
N13117,793
N27096,793
N51970-0,793
N63875,792
N35069,792
N55987,792
N26900,791
N17589,791
N24023,791
N19242-0,790
N32923-0,790
N64208,790
N38294-0,790
N28448-0,789
N61140-0,789
N52962,788
N63837,788
N36353,788
N32095,788
N52944-0,787
N31668-0,787
N707-0,787
N30884,787
N21746,787
N26250,786
N62342,785
N58644,785
N1954,785
N65201,784
N16120-0,784
N33799-0,784
N6673,783
N39786-0,783
N56105-0,783
N31424-0,783
N46267,783
N27150,782
N64185,782
N40973-0,781
N59495-0,781
N25677,781
N38566-0,781
N30209,780
N941,779
N51552-0,778
N42079,778
N59922,778
N48263,778
N21342,777
N61588-0,777
N11545,777
N36312,776
N58538,776
N24368,776
N31304,776
N39073-0,776
N5353,776
N64515,775
N53387,775
N16158,775
N20136,775
N19823,774
N51633-0,773
N51503,773
N35336-0,773
N36551,772
N60919,772
N24421,772
N3123-1,771
N14809-0,771
N43028,771
N18823-0,771
N63658,771
N3656-0,771
N35305-0,771
N14655,770
N28480-0,770
N41616,769
N33898,768
N24458-0,767
N62391,767
N46307-0,766
N47248-0,766
N62302,766
N36754,766
N1998,765
N19592-1,765
N37199-0,765
N52874,765
N43191,764
N63248,764
N11767,763
N34399,763
N18573-0,763
N48998,762
N38691-0,762
N14938,762
N28281-0,761
N35305,760
N46142-0,760
N17449,760
N51223-0,759
N26333,759
N31191,758
N27311,758
N18663,758
N16380,758
N37131,757
N2745,757
N60606-0,757
N22499,757
N33630,757
N2910,757
N14617,757
N6399-0,756
N39533,756
N13233,756
N26977-0,756
N48280-0,756
N36232-0,756
N51891,755
N53393,755
N35820,754
N8667,754
N38166,754
N41757-0,754
N12244,754
N61229-0,753
N37897,753
N6477-1,753
N1169,753
N26084-0,753
N42677,752
N3863,752
N56922,752
N7158,752
N24326,752
N54095,751
N13165-0,751
N23106,751
N28588-0,751
N21136,751
N31556-0,750
N601,750
N17748,750
N55897-0,750
N36288-0,750
N2642,749
N34669,748
N49252-0,748
N53901-0,747
N7041-0,747
N18190,747
N53057,747
N36253,746
N54974,745
N52585-0,745
N61950-0,745
N53216,745
N40837,745
N17811,744
N34920,743
N64184-0,742
N1319-0,742
N63573,741
N15857,741
N31900,741
N1020-0,741
N419,740
N50135,740
N61857,740
N59501-0,739
N45269,739
N43908-0,738
N43265,737
N7432,737
N35607,736
N60038,736
N44341-0,736
N2945,735
N33438,735
N4717,735
N36526,734
N11745,734
N35829,734
N39101,734
N47309,733
N10532-0,733
N60009-0,733
N24276-0,733
N46309-0,733
N18708-1,732
N40912,732
N39798,732
N34008-0,732
N58183-0,732
N22329-0,732
N50475,732
N46984,732
N13930-1,731
N43369,730
N6167,730
N34876-1,730
N47231-0,730
N49194-0,729
N13337-0,729
N62451,728
N12158,728
N15812-0,728
N32544-1,728
N25295-0,728
N52875,728
N1171,728
N9955,727
N52515,726
N16260,726
N24721,726
N15317,726
N5031,725
N13893,725
N34113,725
N39511,724
N46597-0,724
N5297,724
N46994,724
N54889,723
N36888,723
N61355,723
N3680,723
N47615,722
N30110,722
N32892,721
N29849,721
N25480-0,721
N1539-1,720
N9791,719
N44306,719
N2778,719
N47953,719
N25634,719
N28614,719
N27501,719
N17821-0,719
N41188-0,719
N51053,719
N7850-0,718
N2580,718
N51388,718
N1595,717
N35450,717
N14580,717
N60029,717
N63074,717
N2805,717
N7313-0,717
N49908,716
N55741,716
N60313,716
N18656,716
N31027-0,715
N20857,715
N48098,714
N12682-0,714
N3091,714
N31037-0,714
N31289-0,713
N20959,713
N21777,713
N6825-0,713
N44828,713
N42299,713
N47098-1,712
N21778,712
N9340-0,711
N21216-0,711
N52554-0,711
N63328-0,710
N37182,710
N36739,710
N43778,710
N9103,709
N26811-0,709
N52069-0,709
N39481,709
N20609,708
N14984,708
N29069-0,708
N39777,708
N53017-1,707
N6864,707
N47114-0,707
N49009,707
N64186,707
N15587,706
N48510-0,706
N267,706
N21241,706
N31820,705
N58091,704
N22188-0,704
N42457-1,704
N2663,704
N23784,704
N54932,703
N33925,703
N50595,703
N52946,702
N61959,702
N37225,701
N57604-0,701
N22353-0,700
N21378,700
N21448,700
N55147-0,700
N1633,700
N22772,698
N13249,698
N40003-0,698
N38767,698
N25428-0,697
N21258,697
N36083,696
N28382-0,696
N49872-0,696
N57014-0,696
N40905-0,696
N40406,695
N59574,695
N32836,695
N32443,695
N1410-0,695
N9797,694
N58061,694
N47729,693
N23239,693
N59194-0,693
N21030-0,693
N9806-0,692
N2486,692
N34451-0,692
N43388-0,691
N24920,691
N4490,691
N60256-0,690
N14526,690
N34382-0,690
N37185-0,689
N26592,689
N55913-0,689
N45457-0,689
N6441,689
N11866,689
N57099-0,688
N23911,688
N47624-0,688
N61186,688
N47289,687
N6074,687
N58841,687
N20758,687
N3395,686
N1599,686
N47722,685
N41627-0,685
N48887-0,685
N49990,685
N56537,685
N29212-1,685
N2599,684
N58574,684
N62344,684
N28079,684
N64562,684
N43827,684
N28152-0,683
N29227,683
N42870,683
N19043-0,683
N10120,683
N15442,682
N34934,682
N42749-0,681
N43648-0,681
N26712-0,681
N48950-0,680
N10646,680
N2137,680
N27341,679
N48904,679
N34983,679
N62875,679
N40702-0,679
N32991,679
N20020,679
N32284,678
N52497,678
N1429,677
N44650,677
N20044,677
N1841,677
N25450,676
N57227-0,676
N27521-0,676
N52720,676
N48120,676
N14184-1,675
N33191,674
N58552-0,673
N28861-0,673
N28837-0,673
N50698,673
N34561,673
N18132,672
N5938,671
N8220,671
N14305-0,671
N22364-0,671
N9412,671
N45146,669
N20214,669
N9854,669
N41615-0,669
N6819-0,668
N52398,668
N42794,668
N37833-0,668
N7201,668
N36865-0,667
N29917,667
N17913-0,667
N29088,667
N33740,667
N47687,667
N60961-0,667
N23025,667
N6531,667
N8922-0,666
N44628-0,666
N38998-0,666
N33201-0,665
N35294-0,665
N39568-0,665
N53354,665
N55563-0,664
N60161-0,664
N15931-0,664
N2389-0,663
N43377-0,663
N34004,663
N42868-0,663
N60000,662
N35290-0,662
N39537-0,661
N44324,661
N15254,660
N10779,660
N4259,660
N28679,660
N48600,660
N64591,660
N47685,660
N174,659
N13056-0,659
N48302-0,659
N13136,659
N57844-0,659
N52997-0,659
N28810,659
N53907,658
N51951-0,658
N38315-0,657
N33502,657
N18153-0,657
N27907,657
N14392,657
N35083,657
N26501,657
N15224,656
N39221,656
N62055,656
N52027,656
N24696,655
N41526,655
N3045-0,655
N36509-0,654
N46923-0,654
N10340,654
N35847,654
N48592,654
N21202,653
N63601-0,653
N20394-0,653
N55346-0,653
N17292,653
N51491,653
N19706,653
N20335,652
N53465,652
N5442-1,652
N44547,652
N49375-0,652
N16283,651
N35276,651
N36789-1,650
N26902-0,650
N30771,650
N50839,650
N36308,650
N43446,650
N24409,650
N12867,650
N45314,649
N41073,649
N29911,649
N23590-0,649
N52136,649
N14547-0,649
N61561,648
N58019,648
N56290,648
N49528,648
N50671,648
N20109,648
N8443,648
N61572-0,647
N55936-0,647
N4203,647
N6873-0,647
N62445,646
N17157,646
N56663,646
N653,646
N44598,645
N33523,645
N3854,645
N37250-0,644
N38488-0,644
N33069-0,643
N434,643
N17468-0,643
N36853,643
N13827-0,643
N22990,642
N62247,642
N50370,642
N6266,642
N59231,642
N30295,641
N26224-0,641
N25124-0,641
